MESE,ANNO,TIPO_SOGGETTO,TIPOLOGIA_DI_RETTIFICA,STATO_DI_LAVORAZIONE,TOTALE
9,2023,Residenti,DIVORZIO: TIPOTRIBUNALE,ACCOLTA,2
9,2023,Residenti,GENERALITÀ: CODICEFISCALE,ACCOLTA,3
9,2023,Residenti,GENERALITÀ: CODICEFISCALE,IN LAVORAZIONE,4
9,2023,Residenti,GENERALITÀ: CODICEFISCALE,IRRICEVIBILE,2
9,2023,Residenti,GENERALITÀ: COGNOME,ACCOLTA,8
9,2023,Residenti,GENERALITÀ: COGNOME,IN LAVORAZIONE,7
9,2023,Residenti,GENERALITÀ: COGNOME,IRRICEVIBILE,6
9,2023,Residenti,GENERALITÀ: DATANASCITA,IRRICEVIBILE,1
9,2023,Residenti,GENERALITÀ: LUOGONASCITA,ACCOLTA,11
9,2023,Residenti,GENERALITÀ: LUOGONASCITA,IN LAVORAZIONE,12
9,2023,Residenti,GENERALITÀ: LUOGONASCITA,IRRICEVIBILE,9
9,2023,Residenti,GENERALITÀ: NOME,ACCOLTA,6
9,2023,Residenti,GENERALITÀ: NOME,IN LAVORAZIONE,5
9,2023,Residenti,GENERALITÀ: NOME,IRRICEVIBILE,9
9,2023,Residenti,GENERALITÀ: NOME,RESPINTA,1
9,2023,Residenti,GENERALITÀ: SESSO,ACCOLTA,1
9,2023,Residenti,LEGAME PARENTELA,ACCOLTA,180
9,2023,Residenti,LEGAME PARENTELA,IN LAVORAZIONE,132
9,2023,Residenti,LEGAME PARENTELA,IRRICEVIBILE,124
9,2023,Residenti,LEGAME PARENTELA,RESPINTA,7
9,2023,Residenti,MATRIMONIO: CODICEFISCALE,ACCOLTA,28
9,2023,Residenti,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,16
9,2023,Residenti,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,18
9,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,11
9,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,4
9,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,5
9,2023,Residenti,MATRIMONIO: CONIUGENOME,ACCOLTA,10
9,2023,Residenti,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,6
9,2023,Residenti,MATRIMONIO: CONIUGENOME,IRRICEVIBILE,8
9,2023,Residenti,MATRIMONIO: DATAEVENTO,ACCOLTA,19
9,2023,Residenti,MATRIMONIO: DATAEVENTO,IN LAVORAZIONE,11
9,2023,Residenti,MATRIMONIO: DATAEVENTO,IRRICEVIBILE,9
9,2023,Residenti,MATRIMONIO: DATANASCITA,ACCOLTA,28
9,2023,Residenti,MATRIMONIO: DATANASCITA,IN LAVORAZIONE,15
9,2023,Residenti,MATRIMONIO: DATANASCITA,IRRICEVIBILE,17
9,2023,Residenti,MATRIMONIO: LUOGOEVENTO,ACCOLTA,25
9,2023,Residenti,MATRIMONIO: LUOGOEVENTO,IN LAVORAZIONE,10
9,2023,Residenti,MATRIMONIO: LUOGOEVENTO,IRRICEVIBILE,12
9,2023,Residenti,MATRIMONIO: LUOGOEVENTO,RESPINTA,1
9,2023,Residenti,MATRIMONIO: LUOGONASCITA,ACCOLTA,41
9,2023,Residenti,MATRIMONIO: LUOGONASCITA,IN LAVORAZIONE,26
9,2023,Residenti,MATRIMONIO: LUOGONASCITA,IRRICEVIBILE,22
9,2023,Residenti,MATRIMONIO: LUOGONASCITA,RESPINTA,1
9,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,ACCOLTA,17
9,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IN LAVORAZIONE,6
9,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IRRICEVIBILE,16
9,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,RESPINTA,1
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,ACCOLTA,78
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IN LAVORAZIONE,15
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IRRICEVIBILE,62
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,RESPINTA,6
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,ACCOLTA,79
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IN LAVORAZIONE,18
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IRRICEVIBILE,61
9,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,RESPINTA,6
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,ACCOLTA,24
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IN LAVORAZIONE,5
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IRRICEVIBILE,26
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,RESPINTA,2
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,ACCOLTA,78
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IN LAVORAZIONE,17
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IRRICEVIBILE,59
9,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,RESPINTA,6
9,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,ACCOLTA,20
9,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IN LAVORAZIONE,6
9,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IRRICEVIBILE,20
9,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,RESPINTA,1
9,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,ACCOLTA,31
9,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IN LAVORAZIONE,3
9,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IRRICEVIBILE,24
9,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,RESPINTA,1
9,2023,Residenti,RESIDENZA: CAP,ACCOLTA,35
9,2023,Residenti,RESIDENZA: CAP,IN LAVORAZIONE,47
9,2023,Residenti,RESIDENZA: CAP,IRRICEVIBILE,61
9,2023,Residenti,RESIDENZA: CAPESTERO,IN LAVORAZIONE,1
9,2023,Residenti,RESIDENZA: CIVICO,ACCOLTA,103
9,2023,Residenti,RESIDENZA: CIVICO,IN LAVORAZIONE,113
9,2023,Residenti,RESIDENZA: CIVICO,IRRICEVIBILE,126
9,2023,Residenti,RESIDENZA: CIVICO,RESPINTA,3
9,2023,Residenti,RESIDENZA: COMUNE,ACCOLTA,7
9,2023,Residenti,RESIDENZA: COMUNE,IN LAVORAZIONE,25
9,2023,Residenti,RESIDENZA: COMUNE,IRRICEVIBILE,39
9,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,ACCOLTA,77
9,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IN LAVORAZIONE,105
9,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IRRICEVIBILE,111
9,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,RESPINTA,1
9,2023,Residenti,RESIDENZA: ESPINTERNO1,IN LAVORAZIONE,1
9,2023,Residenti,RESIDENZA: ESPONENTE1,ACCOLTA,7
9,2023,Residenti,RESIDENZA: ESPONENTE1,IN LAVORAZIONE,2
9,2023,Residenti,RESIDENZA: ESPONENTE1,IRRICEVIBILE,3
9,2023,Residenti,RESIDENZA: FRAZIONE,ACCOLTA,3
9,2023,Residenti,RESIDENZA: FRAZIONE,IN LAVORAZIONE,15
9,2023,Residenti,RESIDENZA: FRAZIONE,IRRICEVIBILE,7
9,2023,Residenti,RESIDENZA: INDIRIZZOESTERO,IN LAVORAZIONE,1
9,2023,Residenti,RESIDENZA: INTERNO1,ACCOLTA,27
9,2023,Residenti,RESIDENZA: INTERNO1,IN LAVORAZIONE,35
9,2023,Residenti,RESIDENZA: INTERNO1,IRRICEVIBILE,24
9,2023,Residenti,RESIDENZA: ISOLATO,IN LAVORAZIONE,2
9,2023,Residenti,RESIDENZA: LETTERA,ACCOLTA,5
9,2023,Residenti,RESIDENZA: LETTERA,IN LAVORAZIONE,3
9,2023,Residenti,RESIDENZA: LETTERA,IRRICEVIBILE,5
9,2023,Residenti,RESIDENZA: LOCALITAESTERA,IN LAVORAZIONE,1
9,2023,Residenti,RESIDENZA: PROVINCIA,ACCOLTA,5
9,2023,Residenti,RESIDENZA: PROVINCIA,IN LAVORAZIONE,17
9,2023,Residenti,RESIDENZA: PROVINCIA,IRRICEVIBILE,26
9,2023,Residenti,RESIDENZA: SCALA,ACCOLTA,11
9,2023,Residenti,RESIDENZA: SCALA,IN LAVORAZIONE,12
9,2023,Residenti,RESIDENZA: SCALA,IRRICEVIBILE,4
9,2023,Residenti,RESIDENZA: SCALA,RESPINTA,2
9,2023,Residenti,RESIDENZA: SPECIE,ACCOLTA,14
9,2023,Residenti,RESIDENZA: SPECIE,IN LAVORAZIONE,39
9,2023,Residenti,RESIDENZA: SPECIE,IRRICEVIBILE,33
9,2023,Residenti,RESIDENZA: STATOESTERO,IN LAVORAZIONE,1
9,2023,Residenti,RISOLUZIONE CONVIVENZA: DATAEVENTO,IN LAVORAZIONE,1
9,2023,Residenti,RISOLUZIONE CONVIVENZA: LUOGOEVENTO,IN LAVORAZIONE,1
9,2023,Residenti,RISOLUZIONE CONVIVENZA: LUOGOEVENTO,IRRICEVIBILE,1
9,2023,Residenti,RISOLUZIONE CONVIVENZA: MOTIVORISOLUZIONE,ACCOLTA,2
9,2023,Residenti,RISOLUZIONE CONVIVENZA: MOTIVORISOLUZIONE,IRRICEVIBILE,1
9,2023,Residenti,STATO CIVILE: STATOCIVILE,ACCOLTA,466
9,2023,Residenti,STATO CIVILE: STATOCIVILE,IN LAVORAZIONE,321
9,2023,Residenti,STATO CIVILE: STATOCIVILE,IRRICEVIBILE,381
9,2023,Residenti,STATO CIVILE: STATOCIVILE,RESPINTA,15
10,2023,AIRE,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IN LAVORAZIONE,1
10,2023,AIRE,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IRRICEVIBILE,1
10,2023,AIRE,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,ACCOLTA,1
10,2023,AIRE,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IRRICEVIBILE,2
10,2023,AIRE,CARTA DI IDENTITÀ: COMUNERILASCIO,ACCOLTA,2
10,2023,AIRE,CARTA DI IDENTITÀ: COMUNERILASCIO,IRRICEVIBILE,2
10,2023,AIRE,CARTA DI IDENTITÀ: DATARILASCIO,ACCOLTA,2
10,2023,AIRE,CARTA DI IDENTITÀ: DATARILASCIO,IRRICEVIBILE,2
10,2023,AIRE,CARTA DI IDENTITÀ: DATASCADENZA,ACCOLTA,2
10,2023,AIRE,CARTA DI IDENTITÀ: DATASCADENZA,IRRICEVIBILE,2
10,2023,AIRE,CARTA DI IDENTITÀ: NUMERO,ACCOLTA,2
10,2023,AIRE,CARTA DI IDENTITÀ: NUMERO,IRRICEVIBILE,2
10,2023,AIRE,DIVORZIO: COMUNEREGISTRAZIONE,ACCOLTA,1
10,2023,AIRE,DIVORZIO: TIPOTRIBUNALE,ACCOLTA,1
10,2023,AIRE,DIVORZIO: TIPOTRIBUNALE,RESPINTA,1
10,2023,AIRE,GENERALITÀ: COGNOME,ACCOLTA,1
10,2023,AIRE,LEGAME PARENTELA,IRRICEVIBILE,1
10,2023,AIRE,MATRIMONIO: CODICEFISCALE,ACCOLTA,10
10,2023,AIRE,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,13
10,2023,AIRE,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,2
10,2023,AIRE,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,5
10,2023,AIRE,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,5
10,2023,AIRE,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,2
10,2023,AIRE,MATRIMONIO: CONIUGECOGNOME,RESPINTA,1
10,2023,AIRE,MATRIMONIO: CONIUGENOME,ACCOLTA,10
10,2023,AIRE,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,18
10,2023,AIRE,MATRIMONIO: CONIUGENOME,IRRICEVIBILE,3
10,2023,AIRE,MATRIMONIO: CONIUGENOME,RESPINTA,1
10,2023,AIRE,MATRIMONIO: DATAEVENTO,ACCOLTA,1
10,2023,AIRE,MATRIMONIO: DATAEVENTO,IN LAVORAZIONE,3
10,2023,AIRE,MATRIMONIO: DATAEVENTO,IRRICEVIBILE,1
10,2023,AIRE,MATRIMONIO: DATANASCITA,ACCOLTA,14
10,2023,AIRE,MATRIMONIO: DATANASCITA,IN LAVORAZIONE,16
10,2023,AIRE,MATRIMONIO: DATANASCITA,IRRICEVIBILE,4
10,2023,AIRE,MATRIMONIO: DATANASCITA,RESPINTA,1
10,2023,AIRE,MATRIMONIO: LUOGOEVENTO,ACCOLTA,10
10,2023,AIRE,MATRIMONIO: LUOGOEVENTO,IN LAVORAZIONE,11
10,2023,AIRE,MATRIMONIO: LUOGOEVENTO,IRRICEVIBILE,2
10,2023,AIRE,MATRIMONIO: LUOGONASCITA,ACCOLTA,14
10,2023,AIRE,MATRIMONIO: LUOGONASCITA,IN LAVORAZIONE,18
10,2023,AIRE,MATRIMONIO: LUOGONASCITA,IRRICEVIBILE,7
10,2023,AIRE,RESIDENZA: CAPESTERO,ACCOLTA,21
10,2023,AIRE,RESIDENZA: CAPESTERO,IN LAVORAZIONE,18
10,2023,AIRE,RESIDENZA: CAPESTERO,IRRICEVIBILE,11
10,2023,AIRE,RESIDENZA: CIVICOESTERO,ACCOLTA,6
10,2023,AIRE,RESIDENZA: CIVICOESTERO,IN LAVORAZIONE,4
10,2023,AIRE,RESIDENZA: CIVICOESTERO,IRRICEVIBILE,4
10,2023,AIRE,RESIDENZA: CIVICOESTERO,RESPINTA,1
10,2023,AIRE,RESIDENZA: CONSOLATO,ACCOLTA,3
10,2023,AIRE,RESIDENZA: CONSOLATO,IN LAVORAZIONE,9
10,2023,AIRE,RESIDENZA: CONSOLATO,IRRICEVIBILE,5
10,2023,AIRE,RESIDENZA: INDIRIZZOESTERO,ACCOLTA,24
10,2023,AIRE,RESIDENZA: INDIRIZZOESTERO,IN LAVORAZIONE,21
10,2023,AIRE,RESIDENZA: INDIRIZZOESTERO,IRRICEVIBILE,17
10,2023,AIRE,RESIDENZA: LOCALITAESTERA,ACCOLTA,15
10,2023,AIRE,RESIDENZA: LOCALITAESTERA,IN LAVORAZIONE,11
10,2023,AIRE,RESIDENZA: LOCALITAESTERA,IRRICEVIBILE,9
10,2023,AIRE,RESIDENZA: PROVINCIACONTEA,ACCOLTA,4
10,2023,AIRE,RESIDENZA: PROVINCIACONTEA,IRRICEVIBILE,1
10,2023,AIRE,RESIDENZA: STATOESTERO,ACCOLTA,2
10,2023,AIRE,RESIDENZA: STATOESTERO,IN LAVORAZIONE,4
10,2023,AIRE,RESIDENZA: STATOESTERO,IRRICEVIBILE,1
10,2023,AIRE,STATO CIVILE: STATOCIVILE,ACCOLTA,14
10,2023,AIRE,STATO CIVILE: STATOCIVILE,IN LAVORAZIONE,17
10,2023,AIRE,STATO CIVILE: STATOCIVILE,IRRICEVIBILE,10
10,2023,AIRE,STATO CIVILE: STATOCIVILE,RESPINTA,1
10,2023,AIRE,UNIONE CIVILE: CODICEFISCALE,ACCOLTA,1
10,2023,AIRE,UNIONE CIVILE: LUOGOEVENTO,ACCOLTA,1
10,2023,AIRE,UNIONE CIVILE: LUOGONASCITA,ACCOLTA,1
10,2023,Residenti,ATTO DI NASCITA: ANNO,ACCOLTA,1
10,2023,Residenti,ATTO DI NASCITA: ANNO,IRRICEVIBILE,1
10,2023,Residenti,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IN LAVORAZIONE,2
10,2023,Residenti,ATTO DI NASCITA: COMUNEREGISTRAZIONE,IRRICEVIBILE,2
10,2023,Residenti,ATTO DI NASCITA: PARTE,IN LAVORAZIONE,1
10,2023,Residenti,ATTO DI NASCITA: PARTE,IRRICEVIBILE,1
10,2023,Residenti,ATTO DI NASCITA: SERIE,IRRICEVIBILE,1
10,2023,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,ACCOLTA,16
10,2023,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IN LAVORAZIONE,9
10,2023,Residenti,CARTA DI IDENTITÀ: CARTACEAELETTRONICA,IRRICEVIBILE,3
10,2023,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,ACCOLTA,9
10,2023,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IN LAVORAZIONE,6
10,2023,Residenti,CARTA DI IDENTITÀ: COMUNERILASCIO,IRRICEVIBILE,5
10,2023,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,ACCOLTA,20
10,2023,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IN LAVORAZIONE,9
10,2023,Residenti,CARTA DI IDENTITÀ: DATARILASCIO,IRRICEVIBILE,5
10,2023,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,ACCOLTA,28
10,2023,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IN LAVORAZIONE,10
10,2023,Residenti,CARTA DI IDENTITÀ: DATASCADENZA,IRRICEVIBILE,6
10,2023,Residenti,CARTA DI IDENTITÀ: NUMERO,ACCOLTA,22
10,2023,Residenti,CARTA DI IDENTITÀ: NUMERO,IN LAVORAZIONE,11
10,2023,Residenti,CARTA DI IDENTITÀ: NUMERO,IRRICEVIBILE,6
10,2023,Residenti,CONVIVENZA DI FATTO: CODICEFISCALE,IRRICEVIBILE,1
10,2023,Residenti,CONVIVENZA DI FATTO: CONIUGECOGNOME,IN LAVORAZIONE,1
10,2023,Residenti,CONVIVENZA DI FATTO: CONIUGECOGNOME,IRRICEVIBILE,1
10,2023,Residenti,CONVIVENZA DI FATTO: CONIUGENOME,IRRICEVIBILE,1
10,2023,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,ACCOLTA,1
10,2023,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,IN LAVORAZIONE,1
10,2023,Residenti,CONVIVENZA DI FATTO: DATAEVENTO,IRRICEVIBILE,2
10,2023,Residenti,CONVIVENZA DI FATTO: DATANASCITA,IRRICEVIBILE,1
10,2023,Residenti,CONVIVENZA DI FATTO: LUOGOEVENTO,IN LAVORAZIONE,1
10,2023,Residenti,DIVORZIO: ANNO,ACCOLTA,1
10,2023,Residenti,DIVORZIO: ANNO,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: AUTORITA,ACCOLTA,1
10,2023,Residenti,DIVORZIO: AUTORITA,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,ACCOLTA,1
10,2023,Residenti,DIVORZIO: COMUNEREGISTRAZIONE,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: DATAFORMAZIONEATTO,ACCOLTA,1
10,2023,Residenti,DIVORZIO: DATAFORMAZIONEATTO,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: NUMEROATTO,ACCOLTA,1
10,2023,Residenti,DIVORZIO: NUMEROATTO,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: NUMEROSENTENZA,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: PARTE,ACCOLTA,1
10,2023,Residenti,DIVORZIO: PARTE,IRRICEVIBILE,1
10,2023,Residenti,DIVORZIO: SERIE,ACCOLTA,1
10,2023,Residenti,DIVORZIO: TIPOCESSAZIONE,IN LAVORAZIONE,1
10,2023,Residenti,DIVORZIO: TIPOTRIBUNALE,ACCOLTA,1
10,2023,Residenti,DIVORZIO: TIPOTRIBUNALE,IRRICEVIBILE,1
10,2023,Residenti,GENERALITÀ: CODICEFISCALE,IN LAVORAZIONE,1
10,2023,Residenti,GENERALITÀ: CODICEFISCALE,IRRICEVIBILE,4
10,2023,Residenti,GENERALITÀ: COGNOME,ACCOLTA,6
10,2023,Residenti,GENERALITÀ: COGNOME,IN LAVORAZIONE,3
10,2023,Residenti,GENERALITÀ: COGNOME,IRRICEVIBILE,11
10,2023,Residenti,GENERALITÀ: LUOGONASCITA,ACCOLTA,11
10,2023,Residenti,GENERALITÀ: LUOGONASCITA,IN LAVORAZIONE,12
10,2023,Residenti,GENERALITÀ: LUOGONASCITA,IRRICEVIBILE,10
10,2023,Residenti,GENERALITÀ: NOME,ACCOLTA,5
10,2023,Residenti,GENERALITÀ: NOME,IN LAVORAZIONE,6
10,2023,Residenti,GENERALITÀ: NOME,IRRICEVIBILE,14
10,2023,Residenti,LEGAME PARENTELA,ACCOLTA,195
10,2023,Residenti,LEGAME PARENTELA,IN LAVORAZIONE,159
10,2023,Residenti,LEGAME PARENTELA,IRRICEVIBILE,144
10,2023,Residenti,LEGAME PARENTELA,RESPINTA,14
10,2023,Residenti,MATRIMONIO: CODICEFISCALE,ACCOLTA,48
10,2023,Residenti,MATRIMONIO: CODICEFISCALE,IN LAVORAZIONE,37
10,2023,Residenti,MATRIMONIO: CODICEFISCALE,IRRICEVIBILE,9
10,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,ACCOLTA,17
10,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,IN LAVORAZIONE,13
10,2023,Residenti,MATRIMONIO: CONIUGECOGNOME,IRRICEVIBILE,10
10,2023,Residenti,MATRIMONIO: CONIUGENOME,ACCOLTA,17
10,2023,Residenti,MATRIMONIO: CONIUGENOME,IN LAVORAZIONE,15
10,2023,Residenti,MATRIMONIO: CONIUGENOME,IRRICEVIBILE,7
10,2023,Residenti,MATRIMONIO: DATAEVENTO,ACCOLTA,17
10,2023,Residenti,MATRIMONIO: DATAEVENTO,IN LAVORAZIONE,14
10,2023,Residenti,MATRIMONIO: DATAEVENTO,IRRICEVIBILE,5
10,2023,Residenti,MATRIMONIO: DATAEVENTO,RESPINTA,1
10,2023,Residenti,MATRIMONIO: DATANASCITA,ACCOLTA,49
10,2023,Residenti,MATRIMONIO: DATANASCITA,IN LAVORAZIONE,37
10,2023,Residenti,MATRIMONIO: DATANASCITA,IRRICEVIBILE,17
10,2023,Residenti,MATRIMONIO: LUOGOEVENTO,ACCOLTA,21
10,2023,Residenti,MATRIMONIO: LUOGOEVENTO,IN LAVORAZIONE,16
10,2023,Residenti,MATRIMONIO: LUOGOEVENTO,IRRICEVIBILE,9
10,2023,Residenti,MATRIMONIO: LUOGONASCITA,ACCOLTA,57
10,2023,Residenti,MATRIMONIO: LUOGONASCITA,IN LAVORAZIONE,37
10,2023,Residenti,MATRIMONIO: LUOGONASCITA,IRRICEVIBILE,15
10,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,ACCOLTA,15
10,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IN LAVORAZIONE,10
10,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,IRRICEVIBILE,23
10,2023,Residenti,PERMESSO DI SOGGIORNO: COMUNERILASCIO,RESPINTA,3
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,ACCOLTA,76
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IN LAVORAZIONE,18
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,IRRICEVIBILE,60
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATARILASCIO,RESPINTA,3
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,ACCOLTA,68
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IN LAVORAZIONE,15
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,IRRICEVIBILE,63
10,2023,Residenti,PERMESSO DI SOGGIORNO: DATASCADENZA,RESPINTA,3
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,ACCOLTA,26
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IN LAVORAZIONE,14
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROPASSAPORTO,IRRICEVIBILE,33
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,ACCOLTA,75
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IN LAVORAZIONE,19
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,IRRICEVIBILE,60
10,2023,Residenti,PERMESSO DI SOGGIORNO: NUMEROSOGGIORNO,RESPINTA,2
10,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,ACCOLTA,18
10,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IN LAVORAZIONE,7
10,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,IRRICEVIBILE,24
10,2023,Residenti,PERMESSO DI SOGGIORNO: QUESTURARILASCIOSOGGIORNO,RESPINTA,3
10,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,ACCOLTA,29
10,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IN LAVORAZIONE,6
10,2023,Residenti,PERMESSO DI SOGGIORNO: TIPOSOGGIORNO,IRRICEVIBILE,27
10,2023,Residenti,RESIDENZA: CAP,ACCOLTA,24
10,2023,Residenti,RESIDENZA: CAP,IN LAVORAZIONE,35
10,2023,Residenti,RESIDENZA: CAP,IRRICEVIBILE,75
10,2023,Residenti,RESIDENZA: CAP,RESPINTA,5
10,2023,Residenti,RESIDENZA: CAPESTERO,IN LAVORAZIONE,1
10,2023,Residenti,RESIDENZA: CIVICO,ACCOLTA,137
10,2023,Residenti,RESIDENZA: CIVICO,IN LAVORAZIONE,113
10,2023,Residenti,RESIDENZA: CIVICO,IRRICEVIBILE,152
10,2023,Residenti,RESIDENZA: CIVICO,RESPINTA,14
10,2023,Residenti,RESIDENZA: CIVICOESTERO,IN LAVORAZIONE,1
10,2023,Residenti,RESIDENZA: COMUNE,ACCOLTA,12
10,2023,Residenti,RESIDENZA: COMUNE,IN LAVORAZIONE,26
10,2023,Residenti,RESIDENZA: COMUNE,IRRICEVIBILE,53
10,2023,Residenti,RESIDENZA: COMUNE,RESPINTA,3
10,2023,Residenti,RESIDENZA: CONSOLATO,IN LAVORAZIONE,1
10,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,ACCOLTA,75
10,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IN LAVORAZIONE,93
10,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,IRRICEVIBILE,138
10,2023,Residenti,RESIDENZA: DENOMINAZIONETOPONIMO,RESPINTA,8
10,2023,Residenti,RESIDENZA: ESPONENTE1,ACCOLTA,4
10,2023,Residenti,RESIDENZA: ESPONENTE1,IN LAVORAZIONE,2
10,2023,Residenti,RESIDENZA: ESPONENTE1,IRRICEVIBILE,2
10,2023,Residenti,RESIDENZA: FRAZIONE,ACCOLTA,1
10,2023,Residenti,RESIDENZA: FRAZIONE,IN LAVORAZIONE,8
10,2023,Residenti,RESIDENZA: FRAZIONE,IRRICEVIBILE,6
10,2023,Residenti,RESIDENZA: FRAZIONE,RESPINTA,3
