MESE,ANNO,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
4,2025,ABRUZZO,L'AQUILA,066079,ROCCACASALE,569
4,2025,ABRUZZO,L'AQUILA,066084,ROCCARASO,1484
4,2025,ABRUZZO,L'AQUILA,066085,SAN BENEDETTO DEI MARSI,3722
4,2025,ABRUZZO,L'AQUILA,066086,SAN BENEDETTO IN PERILLIS,107
4,2025,ABRUZZO,L'AQUILA,066087,SAN DEMETRIO NE' VESTINI,2003
4,2025,ABRUZZO,L'AQUILA,066088,SAN PIO DELLE CAMERE,672
4,2025,ABRUZZO,L'AQUILA,066092,SAN VINCENZO VALLE ROVETO,2055
4,2025,ABRUZZO,L'AQUILA,066090,SANT'EUSANIO FORCONESE,367
4,2025,ABRUZZO,L'AQUILA,066089,SANTE MARIE,1081
4,2025,ABRUZZO,L'AQUILA,066091,SANTO STEFANO DI SESSANIO,107
4,2025,ABRUZZO,L'AQUILA,066093,SCANNO,1700
4,2025,ABRUZZO,L'AQUILA,066094,SCONTRONE,523
4,2025,ABRUZZO,L'AQUILA,066095,SCOPPITO,3830
4,2025,ABRUZZO,L'AQUILA,066096,SCURCOLA MARSICANA,2699
4,2025,ABRUZZO,L'AQUILA,066097,SECINARO,296
4,2025,ABRUZZO,L'AQUILA,066098,SULMONA,21985
4,2025,ABRUZZO,L'AQUILA,066099,TAGLIACOZZO,6501
4,2025,ABRUZZO,L'AQUILA,066100,TIONE DEGLI ABRUZZI,253
4,2025,ABRUZZO,L'AQUILA,066101,TORNIMPARTE,2753
4,2025,ABRUZZO,L'AQUILA,066102,TRASACCO,5795
4,2025,ABRUZZO,L'AQUILA,066105,VILLA SANT'ANGELO,516
4,2025,ABRUZZO,L'AQUILA,066104,VILLA SANTA LUCIA DEGLI ABRUZZI,80
4,2025,ABRUZZO,L'AQUILA,066103,VILLALAGO,491
4,2025,ABRUZZO,L'AQUILA,066106,VILLAVALLELONGA,821
4,2025,ABRUZZO,L'AQUILA,066107,VILLETTA BARREA,598
4,2025,ABRUZZO,L'AQUILA,066108,VITTORITO,810
4,2025,ABRUZZO,PESCARA,068001,ABBATEGGIO,360
4,2025,ABRUZZO,PESCARA,068002,ALANNO,3321
4,2025,ABRUZZO,PESCARA,068003,BOLOGNANO,1005
4,2025,ABRUZZO,PESCARA,068004,BRITTOLI,239
4,2025,ABRUZZO,PESCARA,068005,BUSSI SUL TIRINO,2262
4,2025,ABRUZZO,PESCARA,068006,CAPPELLE SUL TAVO,4101
4,2025,ABRUZZO,PESCARA,068007,CARAMANICO TERME,1750
4,2025,ABRUZZO,PESCARA,068008,CARPINETO DELLA NORA,506
4,2025,ABRUZZO,PESCARA,068009,CASTIGLIONE A CASAURIA,705
4,2025,ABRUZZO,PESCARA,068010,CATIGNANO,1247
4,2025,ABRUZZO,PESCARA,068011,CEPAGATTI,11020
4,2025,ABRUZZO,PESCARA,068012,CITTÀ SANT'ANGELO,15025
4,2025,ABRUZZO,PESCARA,068013,CIVITAQUANA,1158
4,2025,ABRUZZO,PESCARA,068014,CIVITELLA CASANOVA,1563
4,2025,ABRUZZO,PESCARA,068015,COLLECORVINO,6130
4,2025,ABRUZZO,PESCARA,068016,CORVARA,194
4,2025,ABRUZZO,PESCARA,068017,CUGNOLI,1348
4,2025,ABRUZZO,PESCARA,068018,ELICE,1648
4,2025,ABRUZZO,PESCARA,068019,FARINDOLA,1321
4,2025,ABRUZZO,PESCARA,068020,LETTOMANOPPELLO,2659
4,2025,ABRUZZO,PESCARA,068021,LORETO APRUTINO,7079
4,2025,ABRUZZO,PESCARA,068022,MANOPPELLO,6763
4,2025,ABRUZZO,PESCARA,068023,MONTEBELLO DI BERTONA,820
4,2025,ABRUZZO,PESCARA,068024,MONTESILVANO,54349
4,2025,ABRUZZO,PESCARA,068025,MOSCUFO,3160
4,2025,ABRUZZO,PESCARA,068026,NOCCIANO,1708
4,2025,ABRUZZO,PESCARA,068027,PENNE,11113
4,2025,ABRUZZO,PESCARA,068028,PESCARA,118880
4,2025,ABRUZZO,PESCARA,068029,PESCOSANSONESCO,444
4,2025,ABRUZZO,PESCARA,068030,PIANELLA,8596
4,2025,ABRUZZO,PESCARA,068031,PICCIANO,1299
4,2025,ABRUZZO,PESCARA,068032,PIETRANICO,421
4,2025,ABRUZZO,PESCARA,068033,POPOLI TERME,4626
4,2025,ABRUZZO,PESCARA,068034,ROCCAMORICE,853
4,2025,ABRUZZO,PESCARA,068035,ROSCIANO,4134
4,2025,ABRUZZO,PESCARA,068036,SALLE,256
4,2025,ABRUZZO,PESCARA,068038,SAN VALENTINO IN ABRUZZO CITERIORE,1814
4,2025,ABRUZZO,PESCARA,068037,SANT'EUFEMIA A MAIELLA,247
4,2025,ABRUZZO,PESCARA,068039,SCAFA,3435
4,2025,ABRUZZO,PESCARA,068040,SERRAMONACESCA,508
4,2025,ABRUZZO,PESCARA,068041,SPOLTORE,19197
4,2025,ABRUZZO,PESCARA,068042,TOCCO DA CASAURIA,2350
4,2025,ABRUZZO,PESCARA,068043,TORRE DE' PASSERI,2876
4,2025,ABRUZZO,PESCARA,068044,TURRIVALIGNANI,787
4,2025,ABRUZZO,PESCARA,068045,VICOLI,364
4,2025,ABRUZZO,PESCARA,068046,VILLA CELIERA,533
4,2025,ABRUZZO,TERAMO,067001,ALBA ADRIATICA,13367
4,2025,ABRUZZO,TERAMO,067002,ANCARANO,1869
4,2025,ABRUZZO,TERAMO,067003,ARSITA,725
4,2025,ABRUZZO,TERAMO,067004,ATRI,9953
4,2025,ABRUZZO,TERAMO,067005,BASCIANO,2338
4,2025,ABRUZZO,TERAMO,067006,BELLANTE,6890
4,2025,ABRUZZO,TERAMO,067007,BISENTI,1657
4,2025,ABRUZZO,TERAMO,067008,CAMPLI,6636
4,2025,ABRUZZO,TERAMO,067009,CANZANO,1776
4,2025,ABRUZZO,TERAMO,067010,CASTEL CASTAGNA,398
4,2025,ABRUZZO,TERAMO,067011,CASTELLALTO,7277
4,2025,ABRUZZO,TERAMO,067012,CASTELLI,933
4,2025,ABRUZZO,TERAMO,067013,CASTIGLIONE MESSER RAIMONDO,2016
4,2025,ABRUZZO,TERAMO,067014,CASTILENTI,1321
4,2025,ABRUZZO,TERAMO,067015,CELLINO ATTANASIO,2221
4,2025,ABRUZZO,TERAMO,067016,CERMIGNANO,1419
4,2025,ABRUZZO,TERAMO,067017,CIVITELLA DEL TRONTO,4562
4,2025,ABRUZZO,TERAMO,067018,COLLEDARA,2094
4,2025,ABRUZZO,TERAMO,067019,COLONNELLA,3705
4,2025,ABRUZZO,TERAMO,067020,CONTROGUERRA,2213
4,2025,ABRUZZO,TERAMO,067021,CORROPOLI,5107
4,2025,ABRUZZO,TERAMO,067022,CORTINO,559
4,2025,ABRUZZO,TERAMO,067023,CROGNALETO,1047
4,2025,ABRUZZO,TERAMO,067024,FANO ADRIANO,252
4,2025,ABRUZZO,TERAMO,067025,GIULIANOVA,23892
4,2025,ABRUZZO,TERAMO,067026,ISOLA DEL GRAN SASSO D'ITALIA,4459
4,2025,ABRUZZO,TERAMO,067047,MARTINSICURO,16504
4,2025,ABRUZZO,TERAMO,067027,MONTEFINO,909
4,2025,ABRUZZO,TERAMO,067028,MONTORIO AL VOMANO,7443
4,2025,ABRUZZO,TERAMO,067029,MORRO D'ORO,3578
4,2025,ABRUZZO,TERAMO,067030,MOSCIANO SANT'ANGELO,9267
4,2025,ABRUZZO,TERAMO,067031,NERETO,5507
4,2025,ABRUZZO,TERAMO,067032,NOTARESCO,6433
4,2025,ABRUZZO,TERAMO,067033,PENNA SANT'ANDREA,1654
4,2025,ABRUZZO,TERAMO,067034,PIETRACAMELA,199
4,2025,ABRUZZO,TERAMO,067035,PINETO,14983
4,2025,ABRUZZO,TERAMO,067036,ROCCA SANTA MARIA,450
4,2025,ABRUZZO,TERAMO,067037,ROSETO DEGLI ABRUZZI,26371
4,2025,ABRUZZO,TERAMO,067038,SANT'EGIDIO ALLA VIBRATA,9986
4,2025,ABRUZZO,TERAMO,067039,SANT'OMERO,5227
4,2025,ABRUZZO,TERAMO,067040,SILVI,15709
4,2025,ABRUZZO,TERAMO,067041,TERAMO,52612
4,2025,ABRUZZO,TERAMO,067042,TORANO NUOVO,1458
4,2025,ABRUZZO,TERAMO,067043,TORRICELLA SICURA,2374
4,2025,ABRUZZO,TERAMO,067044,TORTORETO,12177
4,2025,ABRUZZO,TERAMO,067045,TOSSICIA,1201
4,2025,ABRUZZO,TERAMO,067046,VALLE CASTELLANA,833
4,2025,BASILICATA,MATERA,077001,ACCETTURA,1584
4,2025,BASILICATA,MATERA,077002,ALIANO,837
4,2025,BASILICATA,MATERA,077003,BERNALDA,12137
4,2025,BASILICATA,MATERA,077004,CALCIANO,633
4,2025,BASILICATA,MATERA,077005,CIRIGLIANO,276
4,2025,BASILICATA,MATERA,077006,COLOBRARO,1038
4,2025,BASILICATA,MATERA,077007,CRACO,580
4,2025,BASILICATA,MATERA,077008,FERRANDINA,7918
4,2025,BASILICATA,MATERA,077009,GARAGUSO,899
4,2025,BASILICATA,MATERA,077010,GORGOGLIONE,836
4,2025,BASILICATA,MATERA,077011,GRASSANO,4594
4,2025,BASILICATA,MATERA,077012,GROTTOLE,1976
4,2025,BASILICATA,MATERA,077013,IRSINA,4409
4,2025,BASILICATA,MATERA,077014,MATERA,60027
4,2025,BASILICATA,MATERA,077015,MIGLIONICO,2368
4,2025,BASILICATA,MATERA,077016,MONTALBANO JONICO,6559
4,2025,BASILICATA,MATERA,077017,MONTESCAGLIOSO,9379
4,2025,BASILICATA,MATERA,077018,NOVA SIRI,6944
4,2025,BASILICATA,MATERA,077019,OLIVETO LUCANO,347
4,2025,BASILICATA,MATERA,077020,PISTICCI,16696
4,2025,BASILICATA,MATERA,077021,POLICORO,17757
4,2025,BASILICATA,MATERA,077022,POMARICO,3743
4,2025,BASILICATA,MATERA,077023,ROTONDELLA,2372
4,2025,BASILICATA,MATERA,077024,SALANDRA,2442
4,2025,BASILICATA,MATERA,077025,SAN GIORGIO LUCANO,1021
4,2025,BASILICATA,MATERA,077026,SAN MAURO FORTE,1251
4,2025,BASILICATA,MATERA,077031,SCANZANO JONICO,7623
4,2025,BASILICATA,MATERA,077027,STIGLIANO,3442
4,2025,BASILICATA,MATERA,077028,TRICARICO,4667
4,2025,BASILICATA,MATERA,077029,TURSI,4778
4,2025,BASILICATA,MATERA,077030,VALSINNI,1308
4,2025,BASILICATA,POTENZA,076001,ABRIOLA,1218
4,2025,BASILICATA,POTENZA,076002,ACERENZA,2038
4,2025,BASILICATA,POTENZA,076003,ALBANO DI LUCANIA,1280
4,2025,BASILICATA,POTENZA,076004,ANZI,1476
4,2025,BASILICATA,POTENZA,076005,ARMENTO,538
4,2025,BASILICATA,POTENZA,076006,ATELLA,3627
4,2025,BASILICATA,POTENZA,076007,AVIGLIANO,10477
4,2025,BASILICATA,POTENZA,076008,BALVANO,1673
4,2025,BASILICATA,POTENZA,076009,BANZI,1152
4,2025,BASILICATA,POTENZA,076010,BARAGIANO,2491
4,2025,BASILICATA,POTENZA,076011,BARILE,2535
4,2025,BASILICATA,POTENZA,076012,BELLA,4577
4,2025,BASILICATA,POTENZA,076013,BRIENZA,3898
4,2025,BASILICATA,POTENZA,076014,BRINDISI MONTAGNA,767
4,2025,BASILICATA,POTENZA,076015,CALVELLO,1781
4,2025,BASILICATA,POTENZA,076016,CALVERA,353
4,2025,BASILICATA,POTENZA,076017,CAMPOMAGGIORE,707
4,2025,BASILICATA,POTENZA,076018,CANCELLARA,1108
4,2025,BASILICATA,POTENZA,076019,CARBONE,486
4,2025,BASILICATA,POTENZA,076021,CASTELGRANDE,799
4,2025,BASILICATA,POTENZA,076022,CASTELLUCCIO INFERIORE,1885
4,2025,BASILICATA,POTENZA,076023,CASTELLUCCIO SUPERIORE,706
4,2025,BASILICATA,POTENZA,076024,CASTELMEZZANO,690
4,2025,BASILICATA,POTENZA,076025,CASTELSARACENO,1139
4,2025,BASILICATA,POTENZA,076026,CASTRONUOVO DI SANT'ANDREA,841
4,2025,BASILICATA,POTENZA,076027,CERSOSIMO,507
4,2025,BASILICATA,POTENZA,076028,CHIAROMONTE,1694
4,2025,BASILICATA,POTENZA,076029,CORLETO PERTICARA,2337
4,2025,BASILICATA,POTENZA,076030,EPISCOPIA,1274
4,2025,BASILICATA,POTENZA,076031,FARDELLA,557
4,2025,BASILICATA,POTENZA,076032,FILIANO,2650
4,2025,BASILICATA,POTENZA,076033,FORENZA,1759
4,2025,BASILICATA,POTENZA,076034,FRANCAVILLA IN SINNI,3924
4,2025,BASILICATA,POTENZA,076035,GALLICCHIO,753
4,2025,BASILICATA,POTENZA,076036,GENZANO DI LUCANIA,5167
4,2025,BASILICATA,POTENZA,076099,GINESTRA,660
4,2025,BASILICATA,POTENZA,076037,GRUMENTO NOVA,1529
4,2025,BASILICATA,POTENZA,076038,GUARDIA PERTICARA,502
4,2025,BASILICATA,POTENZA,076039,LAGONEGRO,4962
4,2025,BASILICATA,POTENZA,076040,LATRONICO,3995
4,2025,BASILICATA,POTENZA,076041,LAURENZANA,1564
4,2025,BASILICATA,POTENZA,076042,LAURIA,11725
4,2025,BASILICATA,POTENZA,076043,LAVELLO,12941
4,2025,BASILICATA,POTENZA,076044,MARATEA,4591
4,2025,BASILICATA,POTENZA,076045,MARSICO NUOVO,3775
4,2025,BASILICATA,POTENZA,076046,MARSICOVETERE,5716
4,2025,BASILICATA,POTENZA,076047,MASCHITO,1429
4,2025,BASILICATA,POTENZA,076048,MELFI,17091
4,2025,BASILICATA,POTENZA,076049,MISSANELLO,457
4,2025,BASILICATA,POTENZA,076050,MOLITERNO,3520
4,2025,BASILICATA,POTENZA,076051,MONTEMILONE,1403
4,2025,BASILICATA,POTENZA,076052,MONTEMURRO,1050
4,2025,BASILICATA,POTENZA,076053,MURO LUCANO,4887
4,2025,BASILICATA,POTENZA,076054,NEMOLI,1392
4,2025,BASILICATA,POTENZA,076055,NOEPOLI,725
4,2025,BASILICATA,POTENZA,076056,OPPIDO LUCANO,3519
4,2025,BASILICATA,POTENZA,076057,PALAZZO SAN GERVASIO,4364
4,2025,BASILICATA,POTENZA,076100,PATERNO,2997
4,2025,BASILICATA,POTENZA,076058,PESCOPAGANO,1616
4,2025,BASILICATA,POTENZA,076059,PICERNO,5620
4,2025,BASILICATA,POTENZA,076060,PIETRAGALLA,3802
4,2025,BASILICATA,POTENZA,076061,PIETRAPERTOSA,858
4,2025,BASILICATA,POTENZA,076062,PIGNOLA,6831
4,2025,BASILICATA,POTENZA,076063,POTENZA,64134
4,2025,BASILICATA,POTENZA,076064,RAPOLLA,4144
4,2025,BASILICATA,POTENZA,076065,RAPONE,833
4,2025,BASILICATA,POTENZA,076066,RIONERO IN VULTURE,12592
4,2025,BASILICATA,POTENZA,076067,RIPACANDIDA,1544
4,2025,BASILICATA,POTENZA,076068,RIVELLO,2494
4,2025,BASILICATA,POTENZA,076069,ROCCANOVA,1280
4,2025,BASILICATA,POTENZA,076070,ROTONDA,3155
4,2025,BASILICATA,POTENZA,076071,RUOTI,3192
4,2025,BASILICATA,POTENZA,076072,RUVO DEL MONTE,953
4,2025,BASILICATA,POTENZA,076073,SAN CHIRICO NUOVO,1097
4,2025,BASILICATA,POTENZA,076074,SAN CHIRICO RAPARO,872
4,2025,BASILICATA,POTENZA,076075,SAN COSTANTINO ALBANESE,587
4,2025,BASILICATA,POTENZA,076076,SAN FELE,2543
4,2025,BASILICATA,POTENZA,076077,SAN MARTINO D'AGRI,635
4,2025,BASILICATA,POTENZA,076020,SAN PAOLO ALBANESE,207
4,2025,BASILICATA,POTENZA,076078,SAN SEVERINO LUCANO,1330
4,2025,BASILICATA,POTENZA,076079,SANT'ANGELO LE FRATTE,1354
4,2025,BASILICATA,POTENZA,076080,SANT'ARCANGELO,5990
4,2025,BASILICATA,POTENZA,076081,SARCONI,1448
4,2025,BASILICATA,POTENZA,076082,SASSO DI CASTALDA,722
4,2025,BASILICATA,POTENZA,076083,SATRIANO DI LUCANIA,2230
4,2025,BASILICATA,POTENZA,076084,SAVOIA DI LUCANIA,978
4,2025,BASILICATA,POTENZA,076085,SENISE,6525
4,2025,BASILICATA,POTENZA,076086,SPINOSO,1299
4,2025,BASILICATA,POTENZA,076087,TEANA,509
4,2025,BASILICATA,POTENZA,076088,TERRANOVA DI POLLINO,983
4,2025,BASILICATA,POTENZA,076089,TITO,7017
4,2025,BASILICATA,POTENZA,076090,TOLVE,2897
4,2025,BASILICATA,POTENZA,076091,TRAMUTOLA,2847
4,2025,BASILICATA,POTENZA,076092,TRECCHINA,2149
4,2025,BASILICATA,POTENZA,076093,TRIVIGNO,592
4,2025,BASILICATA,POTENZA,076094,VAGLIO BASILICATA,1797
4,2025,BASILICATA,POTENZA,076095,VENOSA,10769
4,2025,BASILICATA,POTENZA,076096,VIETRI DI POTENZA,2626
4,2025,BASILICATA,POTENZA,076097,VIGGIANELLO,2637
4,2025,BASILICATA,POTENZA,076098,VIGGIANO,3264
4,2025,CALABRIA,CATANZARO,079002,ALBI,773
4,2025,CALABRIA,CATANZARO,079003,AMARONI,1642
4,2025,CALABRIA,CATANZARO,079004,AMATO,782
4,2025,CALABRIA,CATANZARO,079005,ANDALI,589
4,2025,CALABRIA,CATANZARO,079007,ARGUSTO,409
4,2025,CALABRIA,CATANZARO,079008,BADOLATO,2847
4,2025,CALABRIA,CATANZARO,079009,BELCASTRO,1250
4,2025,CALABRIA,CATANZARO,079011,BORGIA,7281
4,2025,CALABRIA,CATANZARO,079012,BOTRICELLO,5088
4,2025,CALABRIA,CATANZARO,079017,CARAFFA DI CATANZARO,1679
4,2025,CALABRIA,CATANZARO,079018,CARDINALE,1793
4,2025,CALABRIA,CATANZARO,079020,CARLOPOLI,1329
4,2025,CALABRIA,CATANZARO,079023,CATANZARO,83910
4,2025,CALABRIA,CATANZARO,079024,CENADI,498
4,2025,CALABRIA,CATANZARO,079025,CENTRACHE,345
4,2025,CALABRIA,CATANZARO,079027,CERVA,1045
4,2025,CALABRIA,CATANZARO,079029,CHIARAVALLE CENTRALE,5107
4,2025,CALABRIA,CATANZARO,079030,CICALA,837
4,2025,CALABRIA,CATANZARO,079033,CONFLENTI,1338
4,2025,CALABRIA,CATANZARO,079034,CORTALE,1884
4,2025,CALABRIA,CATANZARO,079036,CROPANI,4960
4,2025,CALABRIA,CATANZARO,079039,CURINGA,6553
4,2025,CALABRIA,CATANZARO,079042,DAVOLI,5744
4,2025,CALABRIA,CATANZARO,079043,DECOLLATURA,2862
4,2025,CALABRIA,CATANZARO,079047,FALERNA,4099
4,2025,CALABRIA,CATANZARO,079048,FEROLETO ANTICO,1968
4,2025,CALABRIA,CATANZARO,079052,FOSSATO SERRALTA,534
4,2025,CALABRIA,CATANZARO,079055,GAGLIATO,414
4,2025,CALABRIA,CATANZARO,079056,GASPERINA,1898
4,2025,CALABRIA,CATANZARO,079058,GIMIGLIANO,2949
4,2025,CALABRIA,CATANZARO,079059,GIRIFALCO,5449
4,2025,CALABRIA,CATANZARO,079060,GIZZERIA,5612
4,2025,CALABRIA,CATANZARO,079061,GUARDAVALLE,4136
4,2025,CALABRIA,CATANZARO,079063,ISCA SULLO IONIO,1504
4,2025,CALABRIA,CATANZARO,079065,JACURSO,519
4,2025,CALABRIA,CATANZARO,079160,LAMEZIA TERME,68689
4,2025,CALABRIA,CATANZARO,079068,MAGISANO,1076
4,2025,CALABRIA,CATANZARO,079069,MAIDA,4702
4,2025,CALABRIA,CATANZARO,079071,MARCEDUSA,358
4,2025,CALABRIA,CATANZARO,079072,MARCELLINARA,2190
4,2025,CALABRIA,CATANZARO,079073,MARTIRANO,795
4,2025,CALABRIA,CATANZARO,079074,MARTIRANO LOMBARDO,939
4,2025,CALABRIA,CATANZARO,079077,MIGLIERINA,688
4,2025,CALABRIA,CATANZARO,079080,MONTAURO,1920
4,2025,CALABRIA,CATANZARO,079081,MONTEPAONE,5952
4,2025,CALABRIA,CATANZARO,079083,MOTTA SANTA LUCIA,816
4,2025,CALABRIA,CATANZARO,079087,NOCERA TERINESE,4831
4,2025,CALABRIA,CATANZARO,079088,OLIVADI,477
4,2025,CALABRIA,CATANZARO,079089,PALERMITI,1097
4,2025,CALABRIA,CATANZARO,079092,PENTONE,1811
4,2025,CALABRIA,CATANZARO,079094,PETRIZZI,996
4,2025,CALABRIA,CATANZARO,079095,PETRONÀ,2335
4,2025,CALABRIA,CATANZARO,079096,PIANOPOLI,2598
4,2025,CALABRIA,CATANZARO,079099,PLATANIA,1980
4,2025,CALABRIA,CATANZARO,079108,SAN FLORO,675
4,2025,CALABRIA,CATANZARO,079110,SAN MANGO D'AQUINO,1395
4,2025,CALABRIA,CATANZARO,079114,SAN PIETRO A MAIDA,3849
4,2025,CALABRIA,CATANZARO,079115,SAN PIETRO APOSTOLO,1532
4,2025,CALABRIA,CATANZARO,079116,SAN SOSTENE,1415
4,2025,CALABRIA,CATANZARO,079122,SAN VITO SULLO IONIO,1557
4,2025,CALABRIA,CATANZARO,079118,SANT'ANDREA APOSTOLO DELLO IONIO,1713
4,2025,CALABRIA,CATANZARO,079117,SANTA CATERINA DELLO IONIO,2002
4,2025,CALABRIA,CATANZARO,079123,SATRIANO,3389
4,2025,CALABRIA,CATANZARO,079126,SELLIA,466
4,2025,CALABRIA,CATANZARO,079127,SELLIA MARINA,7842
4,2025,CALABRIA,CATANZARO,079129,SERRASTRETTA,2882
4,2025,CALABRIA,CATANZARO,079130,SERSALE,4212
4,2025,CALABRIA,CATANZARO,079131,SETTINGIANO,3296
4,2025,CALABRIA,CATANZARO,079133,SIMERI CRICHI,4801
4,2025,CALABRIA,CATANZARO,079134,SORBO SAN BASILE,711
4,2025,CALABRIA,CATANZARO,079137,SOVERATO,8629
4,2025,CALABRIA,CATANZARO,079138,SOVERIA MANNELLI,2800
4,2025,CALABRIA,CATANZARO,079139,SOVERIA SIMERI,1439
4,2025,CALABRIA,CATANZARO,079142,SQUILLACE,3659
4,2025,CALABRIA,CATANZARO,079143,STALETTÌ,2456
4,2025,CALABRIA,CATANZARO,079146,TAVERNA,2498
4,2025,CALABRIA,CATANZARO,079147,TIRIOLO,3494
4,2025,CALABRIA,CATANZARO,079148,TORRE DI RUGGIERO,927
4,2025,CALABRIA,CATANZARO,079151,VALLEFIORITA,1479
4,2025,CALABRIA,CATANZARO,079157,ZAGARISE,1355
4,2025,CALABRIA,COSENZA,078001,ACQUAFORMOSA,934
4,2025,CALABRIA,COSENZA,078002,ACQUAPPESA,1767
4,2025,CALABRIA,COSENZA,078003,ACRI,18568
4,2025,CALABRIA,COSENZA,078004,AIELLO CALABRO,1410
4,2025,CALABRIA,COSENZA,078005,AIETA,717
4,2025,CALABRIA,COSENZA,078006,ALBIDONA,1076
4,2025,CALABRIA,COSENZA,078007,ALESSANDRIA DEL CARRETTO,339
4,2025,CALABRIA,COSENZA,078008,ALTILIA,671
4,2025,CALABRIA,COSENZA,078009,ALTOMONTE,4081
4,2025,CALABRIA,COSENZA,078010,AMANTEA,14149
4,2025,CALABRIA,COSENZA,078011,AMENDOLARA,2643
4,2025,CALABRIA,COSENZA,078012,APRIGLIANO,2528
4,2025,CALABRIA,COSENZA,078013,BELMONTE CALABRO,1790
4,2025,CALABRIA,COSENZA,078014,BELSITO,874
4,2025,CALABRIA,COSENZA,078015,BELVEDERE MARITTIMO,9189
4,2025,CALABRIA,COSENZA,078016,BIANCHI,1155
4,2025,CALABRIA,COSENZA,078017,BISIGNANO,9727
4,2025,CALABRIA,COSENZA,078018,BOCCHIGLIERO,1065
4,2025,CALABRIA,COSENZA,078019,BONIFATI,2571
4,2025,CALABRIA,COSENZA,078020,BUONVICINO,1997
4,2025,CALABRIA,COSENZA,078021,CALOPEZZATI,1267
4,2025,CALABRIA,COSENZA,078022,CALOVETO,1076
4,2025,CALABRIA,COSENZA,078023,CAMPANA,1401
4,2025,CALABRIA,COSENZA,078024,CANNA,591
4,2025,CALABRIA,COSENZA,078025,CARIATI,7879
4,2025,CALABRIA,COSENZA,078026,CAROLEI,3073
4,2025,CALABRIA,COSENZA,078027,CARPANZANO,184
4,2025,CALABRIA,COSENZA,078156,CASALI DEL MANCO,9405
4,2025,CALABRIA,COSENZA,078029,CASSANO ALL'IONIO,16965
4,2025,CALABRIA,COSENZA,078030,CASTIGLIONE COSENTINO,2838
4,2025,CALABRIA,COSENZA,078031,CASTROLIBERO,9206
4,2025,CALABRIA,COSENZA,078032,CASTROREGIO,205
4,2025,CALABRIA,COSENZA,078033,CASTROVILLARI,20694
4,2025,CALABRIA,COSENZA,078034,CELICO,2640
4,2025,CALABRIA,COSENZA,078035,CELLARA,482
4,2025,CALABRIA,COSENZA,078036,CERCHIARA DI CALABRIA,2144
4,2025,CALABRIA,COSENZA,078037,CERISANO,2942
4,2025,CALABRIA,COSENZA,078038,CERVICATI,766
4,2025,CALABRIA,COSENZA,078039,CERZETO,1244
4,2025,CALABRIA,COSENZA,078040,CETRARO,9414
4,2025,CALABRIA,COSENZA,078041,CIVITA,797
4,2025,CALABRIA,COSENZA,078042,CLETO,1331
4,2025,CALABRIA,COSENZA,078043,COLOSIMI,1082
4,2025,CALABRIA,COSENZA,078157,CORIGLIANO-ROSSANO,77440
4,2025,CALABRIA,COSENZA,078045,COSENZA,64936
4,2025,CALABRIA,COSENZA,078046,CROPALATI,961
4,2025,CALABRIA,COSENZA,078047,CROSIA,10031
4,2025,CALABRIA,COSENZA,078048,DIAMANTE,5055
4,2025,CALABRIA,COSENZA,078049,DIPIGNANO,4108
4,2025,CALABRIA,COSENZA,078050,DOMANICO,922
4,2025,CALABRIA,COSENZA,078051,FAGNANO CASTELLO,3347
4,2025,CALABRIA,COSENZA,078052,FALCONARA ALBANESE,1545
4,2025,CALABRIA,COSENZA,078053,FIGLINE VEGLIATURO,1100
4,2025,CALABRIA,COSENZA,078054,FIRMO,1826
4,2025,CALABRIA,COSENZA,078055,FIUMEFREDDO BRUZIO,4077
4,2025,CALABRIA,COSENZA,078056,FRANCAVILLA MARITTIMA,2768
4,2025,CALABRIA,COSENZA,078057,FRASCINETO,1850
4,2025,CALABRIA,COSENZA,078058,FUSCALDO,8139
4,2025,CALABRIA,COSENZA,078059,GRIMALDI,1546
4,2025,CALABRIA,COSENZA,078060,GRISOLIA,2200
4,2025,CALABRIA,COSENZA,078061,GUARDIA PIEMONTESE,1820
4,2025,CALABRIA,COSENZA,078062,LAGO,2439
4,2025,CALABRIA,COSENZA,078063,LAINO BORGO,1669
4,2025,CALABRIA,COSENZA,078064,LAINO CASTELLO,757
4,2025,CALABRIA,COSENZA,078065,LAPPANO,864
4,2025,CALABRIA,COSENZA,078066,LATTARICO,3711
4,2025,CALABRIA,COSENZA,078067,LONGOBARDI,3258
4,2025,CALABRIA,COSENZA,078068,LONGOBUCCO,2485
4,2025,CALABRIA,COSENZA,078069,LUNGRO,2096
4,2025,CALABRIA,COSENZA,078070,LUZZI,8864
4,2025,CALABRIA,COSENZA,078071,MAIERÀ,1114
4,2025,CALABRIA,COSENZA,078072,MALITO,691
4,2025,CALABRIA,COSENZA,078073,MALVITO,1609
4,2025,CALABRIA,COSENZA,078074,MANDATORICCIO,2574
4,2025,CALABRIA,COSENZA,078075,MANGONE,1931
4,2025,CALABRIA,COSENZA,078076,MARANO MARCHESATO,3375
4,2025,CALABRIA,COSENZA,078077,MARANO PRINCIPATO,3025
4,2025,CALABRIA,COSENZA,078078,MARZI,943
4,2025,CALABRIA,COSENZA,078079,MENDICINO,9051
4,2025,CALABRIA,COSENZA,078080,MONGRASSANO,1461
4,2025,CALABRIA,COSENZA,078081,MONTALTO UFFUGO,20459
